,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
66,67,2026-01-15,10:59:29.76,3,5,"Aikens, Parker",836334,Left,RHO_RAM,"Maceda, Derek",10321092,Left,RHO_RAM,Undefined,2,Top,2,2,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,80.25034,1.728599,4.928928,1996.840823,101.342862,9:30,4.87395,-2.80955,4.92954,-38.3966,6.87288,-26.91273,3.31482,-0.38151,73.06928,-5.268298,0.205621,0.484255,64.79249,2.365564,26.443719,1087.753633,,,,56.70438,52.80365,27.386883,0.609223,14.71879,3.31355,2.3526,50,5.01105,-8.87031,-116.03356,2.14024,20.07001,21.67852,-27.65581,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,2d46b710-f22b-11f0-8b6a-b1ca32f5096f,77.83592,3.62765,,7.18105,,,,1.80615,3.38701,0.37193,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,15:59:29.76,2026-01-15T10:59:29.7655296-05:00,2026-01-15T15:59:29.7655296Z,GroundBall,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,c617d21a-e335-4324-ad24-c99bc178a61e,55.57241,-117.07002,10.83926,4.87712,3.46248,-13.8279,2.79963,-9.82987,10.035,,1.8159,84.79793,-8.45169,,,,,,,3.39529,3.7416,-15.31116,,,,,,,0.3697,42.33143,-0.19681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,110.523892,-20.820812,1866.440375,0.934697,9:45,0.408435,0.864247,-0.293696,-23.675745,50.064952,-35.660879,94.852171,6.603736,0.989805,0.115002,-0.084024,53.846976,81.811685,0.115002,0.989805,0.084024,-53.846976,-81.811685,-0.115002,-0.989805,0.084024,-94.852171,-6.603736,-0.989805,-0.115002,-0.084024
67,68,2026-01-15,11:00:25.94,4,1,"Aikens, Parker",836334,Left,RHO_RAM,"Collado, Joel",822880,Right,RHO_RAM,Undefined,2,Top,0,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.72416,0.815794,4.599447,2029.699453,92.377663,9:00,4.86509,-2.96506,4.91549,-41.19561,2.43571,-24.44769,2.20602,-0.64409,74.60241,-6.65433,0.303514,0.475413,,,,,,,,,,,,13.36457,1.37945,2.53695,50,4.91048,-8.45289,-118.2511,0.15131,18.91511,22.64374,-30.22168,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,4ea977d0-f22b-11f0-8b6a-b1ca32f5096f,79.28363,,,7.12175,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:00:25.94,2026-01-15T11:00:25.9450368-05:00,2026-01-15T16:00:25.9450368Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,7d4e6137-0c92-4a4d-a6b9-160088614763,55.58619,-119.316,11.32187,4.86995,1.57258,-15.11084,2.95539,-9.34243,9.45755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,108.586425,-13.332113,1974.99861,0.97305,9:30,0.267789,0.918923,-0.289604,-24.958112,32.889365,-23.246243,97.077811,3.407156,0.990626,0.059431,-0.122999,25.788983,82.148567,0.059431,0.990626,0.122999,-25.788983,-82.148567,-0.059431,-0.990626,0.122999,-97.077811,-3.407156,-0.990626,-0.059431,-0.122999
68,69,2026-01-15,11:00:52.38,4,2,"Aikens, Parker",836334,Left,RHO_RAM,"Collado, Joel",822880,Right,RHO_RAM,Undefined,2,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,73.94145,0.175246,6.153528,2134.933693,94.851039,9:15,4.66657,-2.83693,4.76331,-50.15558,4.23292,-26.55194,0.65407,0.80764,67.06496,-8.891857,1.514134,0.530793,,,,,,,,,,,,14.97076,2.55228,2.24281,50,4.64028,-10.43325,-106.58529,-1.3824,17.04176,20.10721,-29.26868,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,5e97d650-f22b-11f0-8b6a-b1ca32f5096f,71.0116,,,6.87649,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:00:52.38,2026-01-15T11:00:52.3879936-05:00,2026-01-15T16:00:52.3879936Z,,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,30756381-7686-4b9d-9fa3-09e44f33f533,55.73746,-107.66221,10.05361,4.67234,0.18521,-14.63434,2.82605,-11.34599,8.52088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,100.728804,-15.086445,2061.351568,0.965534,9:15,0.280927,0.947856,-0.150498,18.036449,42.385299,74.512434,163.791534,56.275147,0.154976,0.831713,-0.533137,57.339692,8.915411,0.831713,0.154976,0.533137,-57.339692,-8.915411,-0.831713,-0.154976,0.533137,-163.791534,-56.275147,-0.154976,-0.831713,-0.533137
69,70,2026-01-15,11:01:13.20,4,3,"Aikens, Parker",836334,Left,RHO_RAM,"Collado, Joel",822880,Right,RHO_RAM,Undefined,2,Top,0,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,81.90293,0.85183,4.275346,2068.615918,95.462481,9:15,4.89359,-2.72814,4.87795,-40.09112,3.84126,-23.75556,2.36096,-0.65497,73.99124,-6.450274,0.102273,0.47705,77.67308,6.649164,-31.226181,4028.162731,,,,81.72741,78.74311,-33.241635,0.787232,13.08973,2.04248,2.32892,50,4.94374,-7.81511,-118.39997,0.27656,18.36643,25.04528,-29.30819,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,6aec1e20-f22b-11f0-8b6a-b1ca32f5096f,79.01153,4.49466,,7.91169,,,,2.33753,2.49698,0.63276,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:01:13.20,2026-01-15T11:01:13.2031488-05:00,2026-01-15T16:01:13.2031488Z,GroundBall,v3,471418,471418,,"Botti, Aidan",1000396785,Right,RHO_RAM,303832f8-7bf2-4052-b6bf-f515412a0b91,55.6223,-119.58335,12.52264,4.89796,1.66136,-14.65409,2.71868,-8.68291,9.18321,71.237724,2.33754,96.76097,-18.90585,3.76365,-1.37412,2.4715,-3.95353,3.16189,-0.99906,2.49698,13.19076,-22.46468,2.47354,-0.59221,0.46645,-0.61509,0.47316,-0.14701,0.63277,-58.66135,0.2838,1.51501,-1.1123,2.66009,-4.40129,3.57965,-1.1428,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,112.72954,-13.604685,2010.574218,0.971942,9:45,0.275828,0.892864,-0.355968,-37.654161,40.866073,-39.670256,97.418219,-2.14609,0.990935,-0.037448,-0.12902,16.185129,-82.279254,0.037448,-0.990935,0.12902,-16.185129,82.279254,-0.037448,0.990935,0.12902,-97.418219,2.14609,-0.990935,0.037448,-0.12902
70,71,2026-01-15,11:04:36.38,1,1,"Carpenter, Adam",10898294,Right,RHO_RAM,"Haughton, James",1000175676,Left,RHO_RAM,Undefined,2,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.62652,1.996689,-3.410017,1959.513136,228.533538,1:30,4.95054,2.7105,6.33811,-27.43773,13.04217,12.93804,4.50642,0.64535,74.18971,-3.252495,-1.075281,0.457922,,,,,,,,,,,,-7.81701,6.51268,-2.4671,50,5.08349,6.68144,-120.93063,3.46708,-11.25738,29.62724,-22.79505,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,e3e50d00-f22b-11f0-8b6a-b1ca32f5096f,82.31201,,,9.43681,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:04:36.38,2026-01-15T11:04:36.3857920-05:00,2026-01-15T16:04:36.3857920Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,b8197d5b-fa94-4efd-92b4-a1c1198f1e68,54.15346,-121.94395,14.81362,4.95158,4.24673,-11.39752,-2.7022,7.06647,-5.62869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,243.890247,24.21529,1787.096926,0.912011,2:15,-0.461548,-0.804154,-0.374579,-51.721699,50.04397,-0.88617,179.945422,2.47712,0.000952,0.04322,-0.999065,2.477121,0.054527,0.04322,0.000952,0.999065,-2.477121,-0.054527,-0.04322,-0.000952,0.999065,-179.945422,-2.47712,-0.000952,-0.04322,-0.999065
71,72,2026-01-15,11:04:54.32,1,2,"Carpenter, Adam",10898294,Right,RHO_RAM,"Haughton, James",1000175676,Left,RHO_RAM,Undefined,2,Bottom,0,1,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Single,0,0,,83.32626,-0.348179,-3.619382,1808.598194,234.7133,1:45,4.70659,2.62195,6.203,-30.07809,10.26812,12.47804,1.87805,0.31643,75.32889,-6.006007,-1.371652,0.457165,90.45977,18.733931,-2.542481,1191.155198,109.91711,31.85367,-4.26888,273.34192,273.34192,-1.36965,3.292867,-7.60886,5.84414,-2.35579,50,4.66541,7.16115,-120.75724,-1.6234,-11.08462,26.45914,-23.66029,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,eec1d000-f22b-11f0-8b6a-b1ca32f5096f,82.44826,36.18395,,7.99737,,,,1.04312,1.89413,-0.30828,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:04:54.32,2026-01-15T11:04:54.3208960-05:00,2026-01-15T16:04:54.3208960Z,LineDrive,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,5d748415-36c1-4707-85fc-bfae846b7895,54.29473,-121.69462,13.22957,4.70808,-0.78517,-11.83014,-2.61645,7.55385,-5.54231,185.1101,1.04337,125.5101,-24.53691,5.84314,-1.03951,0.119,-0.00323,-0.00129,0.00015,1.89369,42.63124,-12.95221,-0.27591,-0.0345,0.10882,-0.04376,0.00801,-0.00057,-0.30831,-5.57255,2.12649,-0.51302,0.09156,-0.01023,0.00017,0.00013,-1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,248.544941,19.172046,1708.287382,0.944537,2:15,-0.344223,-0.881064,-0.324401,-37.876726,60.247303,35.005228,173.6813,-6.019096,0.109452,-0.10486,-0.988446,6.055612,-6.283725,0.10486,-0.109452,0.988446,-6.055612,6.283725,-0.10486,0.109452,0.988446,-173.6813,6.019096,-0.109452,0.10486,-0.988446
72,73,2026-01-15,11:05:35.48,2,1,"Carpenter, Adam",10898294,Right,RHO_RAM,"Leikus, Danny",1000177456,Right,RHO_RAM,Undefined,2,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.98225,0.584826,-5.323848,2041.497352,231.186936,1:45,4.92084,2.67681,6.13002,-29.37254,11.87107,12.81926,3.01607,-1.19014,74.34317,-4.960603,-3.028394,0.462221,,,,,,,,,,,,-8.31441,6.38221,-2.27504,50,4.95078,10.65583,-119.84832,0.36934,-11.86495,27.23651,-23.06643,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,072ba8f0-f22c-11f0-8b6a-b1ca32f5096f,81.54634,,,8.63908,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:05:35.48,2026-01-15T11:05:35.4899456-05:00,2026-01-15T16:05:35.4899456Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,285d9d8b-12bc-42ad-9c8d-48b37caed233,54.3646,-120.83614,13.61826,4.92221,1.20592,-11.53321,-2.66931,11.08615,-5.93247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,241.835302,22.332096,1888.378942,0.924997,2:00,-0.427114,-0.811551,-0.398696,-44.40528,51.967764,23.288432,172.699704,-8.775909,0.125582,-0.15257,-0.980281,8.846499,-7.214371,0.15257,-0.125582,0.980281,-8.846499,7.214371,-0.15257,0.125582,0.980281,-172.699704,8.775909,-0.125582,0.15257,-0.980281
73,74,2026-01-15,11:05:54.44,2,2,"Carpenter, Adam",10898294,Right,RHO_RAM,"Leikus, Danny",1000177456,Right,RHO_RAM,Undefined,2,Bottom,0,1,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.26198,-0.058204,-4.613577,2069.180567,239.41961,2:00,4.96193,2.55742,5.81177,-30.82017,10.02776,14.62505,2.33928,-0.52323,75.64235,-5.795421,-2.003753,0.459999,66.01184,32.049886,145.359283,4540.473394,,,,,43.87466,,,-8.81489,5.54166,-2.18731,50,4.93893,9.13827,-120.5199,-1.10365,-12.88811,24.72065,-24.07166,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,1285b240-f22c-11f0-8b6a-b1ca32f5096f,81.94034,23.49165,,7.61964,,,,0.57316,2.14281,0.66431,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:05:54.44,2026-01-15T11:05:54.4406016-05:00,2026-01-15T16:05:54.4406016Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,fa6035c0-0210-43cd-89a3-e82929e25afd,54.68667,-121.47741,12.36032,4.96362,-0.17128,-12.03583,-2.55093,9.63747,-6.44406,,0.57316,-67.51422,3.71947,0.40708,-0.25501,0.09191,-0.02385,0.00704,-0.00141,2.14281,51.37677,-25.95004,2.9847,-0.61107,0.10824,-0.01985,0.00365,-0.0004,0.66431,46.64579,-11.07149,2.83414,-0.67273,0.1378,-0.03099,0.00723,-0.00131,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,244.504192,22.048302,1917.856678,0.926868,2:15,-0.405415,-0.836987,-0.367547,-62.590445,50.010492,12.232043,174.819246,-15.200746,0.087139,-0.262202,-0.961071,15.260197,-4.999026,0.262202,-0.087139,0.961071,-15.260197,4.999026,-0.262202,0.087139,0.961071,-174.819246,15.200746,-0.087139,0.262202,-0.961071
74,75,2026-01-15,11:06:23.97,2,3,"Carpenter, Adam",10898294,Right,RHO_RAM,"Leikus, Danny",1000177456,Right,RHO_RAM,Undefined,2,Bottom,0,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.54754,0.341013,-3.104226,1939.778274,231.228856,1:45,4.98531,2.30608,6.10032,-28.50927,12.83631,14.10898,2.92539,0.60807,74.31972,-5.046695,-0.566452,0.462792,53.58309,69.744152,78.19941,2597.286375,,,,88.68617,28.43833,104.516545,4.250753,-8.27441,6.93933,-2.07436,50,4.99675,5.94168,-119.6306,-0.11418,-11.79818,26.54456,-22.27951,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,2448d0c0-f22c-11f0-8b6a-b1ca32f5096f,81.44575,74.02814,,8.22782,,,,1.09397,2.89678,-0.60492,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:06:23.97,2026-01-15T11:06:23.9705600-05:00,2026-01-15T16:06:23.9705600Z,Popup,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,23143fcb-3766-465e-99c1-9c8554a83c33,54.3967,-120.60223,13.27228,4.98601,0.70133,-11.13975,-2.29975,6.37353,-5.89909,,1.09503,5.54158,-5.61803,1.16849,-0.19417,0.07019,-0.02702,0.00514,-0.00036,2.89736,73.70791,-22.03674,1.90477,-0.06858,-0.16099,0.06155,-0.00967,0.00057,-0.6044,26.62214,-3.1719,0.66676,-0.11729,0.04294,-0.01622,0.00306,-0.00021,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,240.09488,27.087073,1727.014781,0.890316,2:00,-0.483292,-0.769048,-0.418323,-57.125003,37.594982,-2.022818,173.903466,-4.908005,0.105815,-0.085556,-0.990698,4.935783,-6.074096,0.085556,-0.105815,0.990698,-4.935783,6.074096,-0.085556,0.105815,0.990698,-173.903466,4.908005,-0.105815,0.085556,-0.990698
75,76,2026-01-15,11:07:20.19,2,4,"Carpenter, Adam",10898294,Right,RHO_RAM,"Leikus, Danny",1000177456,Right,RHO_RAM,Undefined,2,Bottom,0,1,2,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,82.20053,1.316824,-4.068457,1985.651092,239.049832,2:00,4.99559,2.34497,5.99199,-32.48592,9.59335,13.39036,3.51209,-0.31593,73.72615,-4.783775,-1.669766,0.46688,94.02181,16.784973,18.693536,3594.765738,100.59721,27.27566,44.49945,278.02227,264.48277,32.012155,2.894937,-8.21241,4.93244,-2.03114,50,5.08199,7.93278,-118.92182,1.75321,-11.54322,26.74013,-25.24111,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,45ab6a70-f22c-11f0-8b6a-b1ca32f5096f,80.73255,29.65173,,8.47439,,,,0.72025,3.30982,0.50801,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:07:20.19,2026-01-15T11:07:20.1940480-05:00,2026-01-15T16:07:20.1940480Z,LineDrive,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,0804e92d-c683-4ce4-b8e6-e5bbb47bacd8,54.50472,-119.93045,13.37006,4.99791,2.7053,-12.62055,-2.33857,8.36819,-5.77161,,0.72026,125.05813,-25.06637,5.66215,-1.26373,0.26866,-0.04929,0.0063,-0.00039,3.30985,39.82129,-16.0675,0.85833,-0.06132,-0.02476,0.01497,-0.00333,0.00029,0.50802,42.31372,5.73744,-1.80359,0.51446,-0.13856,0.03232,-0.00518,0.00039,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,241.032143,22.98984,1827.939022,0.920574,2:00,-0.439575,-0.796214,-0.415712,-38.030102,58.082927,16.987643,179.558801,-1.231931,0.007699,-0.0215,-0.999739,1.231968,-0.441097,0.0215,-0.007699,0.999739,-1.231968,0.441097,-0.0215,0.007699,0.999739,-179.558801,1.231931,-0.007699,0.0215,-0.999739
76,77,2026-01-15,11:08:01.50,3,1,"Carpenter, Adam",10898294,Right,RHO_RAM,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,2,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.88529,2.59715,-3.402784,2036.612847,232.180523,1:45,4.65153,2.33651,6.04854,-41.6799,6.89465,6.86406,3.58842,-0.24533,69.08845,-5.159732,-2.17158,0.501621,,,,,,,,,,,,-4.47559,3.3104,-2.07489,50,4.83203,6.28747,-109.93123,3.7912,-5.46073,20.02403,-28.13497,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,5e348b30-f22c-11f0-8b6a-b1ca32f5096f,75.14123,,,6.79684,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:08:01.50,2026-01-15T11:08:01.5088640-05:00,2026-01-15T16:08:01.5088640Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,3de350f4-f3b2-4d88-bfd1-c526943362d5,54.44845,-110.73855,10.01201,4.65632,4.92554,-14.06749,-2.33282,6.50763,-2.73037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,261.816927,49.026325,1335.431905,0.655712,2:45,-0.787803,-0.614157,-0.046654,-102.447044,19.06092,70.220545,161.519825,-51.544677,0.197129,-0.783093,-0.589835,53.012529,-11.369122,0.783093,-0.197129,0.589835,-53.012529,11.369122,-0.783093,0.197129,0.589835,-161.519825,51.544677,-0.197129,0.783093,-0.589835
77,78,2026-01-15,11:08:20.77,3,2,"Carpenter, Adam",10898294,Right,RHO_RAM,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,2,Bottom,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.0984,2.687293,-2.674095,2086.356286,219.936789,1:15,4.63493,2.66848,6.04811,-40.10443,8.40693,5.66587,3.78523,0.66326,68.90038,-4.807149,-1.656763,0.501295,,,,,,,,,,,,-3.68902,4.03764,-2.46304,50,4.82331,4.93965,-110.22988,4.02908,-4.50082,21.12857,-27.24788,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,69ae2a70-f22c-11f0-8b6a-b1ca32f5096f,75.19017,,,7.19801,,,,,,,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:08:20.77,2026-01-15T11:08:20.7763456-05:00,2026-01-15T16:08:20.7763456Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,0ea05f3b-d715-4a9b-ae67-eaf75702f14a,54.44728,-111.07905,10.56429,4.63938,5.12419,-13.62394,-2.66521,5.12054,-2.25041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,258.366835,49.19226,1363.481514,0.653523,2:30,-0.791378,-0.603907,-0.094961,-98.347517,26.163698,73.195734,151.222655,-43.043435,0.35183,-0.682553,-0.640576,46.817112,-20.599281,0.682553,-0.35183,0.640576,-46.817112,20.599281,-0.682553,0.35183,0.640576,-151.222655,43.043435,-0.35183,0.682553,-0.640576
78,79,2026-01-15,11:08:39.96,3,3,"Carpenter, Adam",10898294,Right,RHO_RAM,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,2,Bottom,1,2,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.68188,0.34044,-3.464499,2072.620044,232.26865,1:45,4.99653,2.46079,6.08013,-28.12427,13.1343,15.03473,2.9684,0.50441,74.4314,-4.974839,-0.762538,0.462305,87.57326,55.362668,-47.424088,4067.366782,,,,,82.52953,,,-8.90528,7.08359,-2.20082,50,5.0081,6.67665,-119.79765,-0.10344,-12.73245,26.63032,-22.04621,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260115-BillBeckField-Private-1,75373300-f22c-11f0-8b6a-b1ca32f5096f,81.53158,113.8668,,8.25047,,,,2.76814,2.21523,-0.20623,3a3e8516-106f-4c8b-b4b4-9ea84ae71936,2026-01-15,16:08:39.96,2026-01-15T11:08:39.9664640-05:00,2026-01-15T16:08:39.9664640Z,,v3,471418,471418,,"King, Ryan",1000121045,Right,RHO_RAM,10154227-0497-490a-b416-d2a53dd46d34,54.4179,-120.77574,13.31516,4.99703,0.70627,-11.02311,-2.45463,7.14429,-6.36623,163.535922,2.76814,49.39265,-18.37525,5.98278,-2.49139,2.0545,-1.42723,0.54079,-0.08338,2.21523,105.67603,-24.52756,2.04474,0.32393,-0.93581,0.75438,-0.2965,0.04642,-0.20623,-53.75852,10.87489,-2.87676,0.91783,-0.63458,0.42337,-0.15856,0.02431,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,242.881045,27.124537,1844.668392,0.890018,2:00,-0.4843,-0.789448,-0.377128,-66.34595,35.492127,-10.274041,176.876229,-6.514919,0.054141,-0.113462,-0.992066,6.52453,-3.103579,0.113462,-0.054141,0.992066,-6.52453,3.103579,-0.113462,0.054141,0.992066,-176.876229,6.514919,-0.054141,0.113462,-0.992066
