,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
155,156,2026-04-14,16:35:48.67,1,3,"Salsberg, Zev",807066,Right,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,5,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.77933,-0.723422,-4.355578,2023.79403,224.062347,1:30,5.13816,1.33294,5.85143,-21.5056,15.32879,13.57564,2.67186,-1.5907,79.30925,-4.792081,-1.930738,0.436816,,,,,,,,,,,,-8.28768,8.43197,-0.98645,50,5.06682,9.10553,-127.04184,-2.26763,-13.40135,28.59679,-18.53942,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,4c139ee0-3841-11f1-95e8-8d3402b3d4c6,86.28914,,,8.47008,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:35:48.67,2026-04-14T16:35:48.6762496-04:00,2026-04-14T20:35:48.6762496Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,a954bde8-26dc-43c0-874d-e61fb9b0192c,54.64578,-128.08333,14.2984,5.13711,-1.59243,-9.26971,-1.32696,9.5936,-6.70067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,234.965627,25.154351,1831.86953,0.905166,1:45,-0.45393,-0.746465,-0.486558,-73.199242,-11.04305,-31.547191,174.759716,-11.86552,0.089381,-0.205615,-0.974543,11.9139,-5.128011,0.205615,-0.089381,0.974543,-11.9139,5.128011,-0.205615,0.089381,0.974543,-174.759716,11.86552,-0.089381,0.205615,-0.974543
156,157,2026-04-14,16:36:06.56,1,4,"Salsberg, Zev",807066,Right,BRY_BUL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,5,Top,0,2,1,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,80.25347,1.041191,-1.184777,2476.277164,299.826193,4:00,5.01089,1.69592,4.92033,-44.01786,1.4224,0.24807,2.32743,0.59631,72.84443,-6.9603,-1.141025,0.485167,88.08435,55.357211,19.923418,5223.318717,107.01246,135.11714,25.46221,240.41413,100.43181,10.183009,6.08547,-0.49024,0.77055,-1.58061,50,5.07569,2.3946,-116.2904,0.50882,-0.66404,24.01516,-31.13033,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,56c6e0e0-3841-11f1-95e8-8d3402b3d4c6,77.68955,144.33771,,7.40904,,,,2.24324,2.41957,-0.68011,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:36:06.56,2026-04-14T16:36:06.5633792-04:00,2026-04-14T20:36:06.5633792Z,FlyBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,809a3ff2-9de3-486f-80a3-b2ce3023dda6,55.57817,-117.4367,12.00758,5.01594,1.99474,-15.56516,-1.69567,2.42629,-0.33202,161.901821,2.25188,68.88727,-14.4165,3.0724,-0.26948,-0.04301,0.01517,-0.00159,6e-05,2.41345,106.37319,-24.8096,2.74639,-0.45271,0.01575,0.01257,-0.0025,0.00014,-0.67449,24.91509,-9.77424,2.35484,-0.2387,-0.03345,0.01449,-0.00179,8e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,310.035897,78.388358,498.417548,0.201277,4:15,-0.979286,-0.136281,0.149755,66.605283,-21.448559,-58.02915,174.21246,18.692105,0.095521,0.320482,-0.942426,18.781174,5.481312,0.320482,0.095521,0.942426,-18.781174,-5.481312,-0.320482,-0.095521,0.942426,-174.21246,-18.692105,-0.095521,-0.320482,-0.942426
157,158,2026-04-14,16:36:39.97,2,1,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,5,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,89.43379,-0.397063,-2.705575,2261.376077,232.114139,1:45,5.23672,0.99233,5.6257,-22.3195,13.61772,15.77843,3.00584,-0.21931,80.24687,-4.608323,0.109418,0.431463,79.1535,62.643849,45.29603,4958.069411,56.78201,125.94378,94.21146,168.13045,64.46775,60.986465,5.700248,-8.8689,7.40697,-0.77201,50,5.18892,5.41505,-129.51515,-1.63403,-14.78891,31.66317,-19.82292,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,6aa76120-3841-11f1-95e8-8d3402b3d4c6,87.35957,131.67917,,9.18691,,,,0.79792,2.9564,0.15423,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:36:39.97,2026-04-14T16:36:39.9701504-04:00,2026-04-14T20:36:39.9701504Z,Popup,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,6bea8ab4-68e4-444e-8923-5629140a7a09,54.87014,-130.70035,15.83159,5.23619,-0.89202,-9.91146,-0.98506,5.96863,-7.39445,196.741455,0.79813,37.48512,-13.5581,3.24681,-0.0613,-0.22648,0.07107,-0.00922,0.00045,2.94268,103.34263,-26.1817,3.85771,-1.24601,0.32946,-0.05298,0.00426,-0.00012,0.1584,37.84148,-5.06035,0.73487,0.11066,-0.0871,0.01987,-0.00209,9e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,233.788084,6.946403,2244.776941,0.99266,1:45,-0.142941,-0.801734,-0.580337,-59.721295,-1.145739,-24.32018,169.069356,6.103795,0.188546,0.10633,-0.976291,6.215705,10.867921,0.10633,0.188546,0.976291,-6.215705,-10.867921,-0.10633,-0.188546,0.976291,-169.069356,-6.103795,-0.188546,-0.10633,-0.976291
158,159,2026-04-14,16:37:13.69,3,1,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.5455,-0.415567,-3.676802,2081.33479,223.446161,1:30,5.31573,1.02714,5.85414,-20.22009,16.4654,14.21225,3.24381,-1.20945,78.80021,-4.290293,-1.134778,0.435932,,,,,,,,,,,,-8.46331,8.93449,-0.73613,50,5.27038,7.5947,-128.01931,-1.52295,-13.68895,32.67668,-17.72297,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,7eca4190-3841-11f1-95e8-8d3402b3d4c6,86.46404,,,9.74529,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:37:13.69,2026-04-14T16:37:13.6918016-04:00,2026-04-14T20:37:13.6918016Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,d0ab8387-4b52-48c9-bbc7-e0a2d7e59a53,54.63847,-129.19785,16.33834,5.31378,-0.88374,-8.86149,-1.01894,8.08841,-6.84448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,231.983283,12.670593,2030.64857,0.975647,1:45,-0.251859,-0.770216,-0.585948,-64.944469,-7.151538,-32.239392,172.706726,12.480821,0.123948,0.216113,-0.968469,12.579395,7.120019,0.216113,0.123948,0.968469,-12.579395,-7.120019,-0.216113,-0.123948,0.968469,-172.706726,-12.480821,-0.123948,-0.216113,-0.968469
159,160,2026-04-14,16:37:26.19,3,2,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.71255,0.371075,-3.33436,2232.275857,228.204008,1:30,5.2506,1.09379,5.9141,-21.05962,14.54032,14.70099,3.84061,-0.77921,79.85912,-3.652797,-0.700696,0.429434,,,,,,,,,,,,-8.57859,7.68115,-0.83406,50,5.26863,6.89928,-129.778,0.20306,-14.27192,33.36249,-19.3952,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,862cf900-3841-11f1-95e8-8d3402b3d4c6,87.77244,,,9.85343,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:37:26.19,2026-04-14T16:37:26.1933568-04:00,2026-04-14T20:37:26.1933568Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,6e1eee39-8713-4f58-beed-6e7330b0aa1a,54.57837,-130.94969,16.68125,5.24954,0.88421,-9.6976,-1.08517,7.4005,-7.13596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,229.397359,15.882186,2147.061939,0.961826,1:45,-0.314321,-0.728471,-0.608714,-68.551199,-10.986334,-39.63175,173.805833,18.523129,0.102309,0.317687,-0.94266,18.62442,5.872122,0.317687,0.102309,0.94266,-18.62442,-5.872122,-0.317687,-0.102309,0.94266,-173.805833,-18.523129,-0.102309,-0.317687,-0.94266
160,161,2026-04-14,16:37:41.24,3,3,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.86329,0.33629,-4.095503,2538.913291,157.422057,11:15,5.06069,1.38823,5.25928,-40.09482,3.34855,-0.75374,2.03622,-2.52894,74.12961,-6.994843,-4.228655,0.474387,,,,,,,,,,,,-0.92752,2.01898,-1.01196,50,5.06222,8.50653,-118.35865,-0.72446,-1.29771,25.47726,-29.34929,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,8f3b1680-3841-11f1-95e8-8d3402b3d4c6,79.45496,,,7.73369,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:37:41.24,2026-04-14T16:37:41.2460032-04:00,2026-04-14T20:37:41.2460032Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,de82b63a-8b31-4f8d-9a15-aaa2cd4627c1,55.23702,-119.48062,12.73863,5.06567,0.56803,-14.67465,-1.38783,8.56368,-0.64886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,283.537843,76.990486,571.541981,0.225113,3:30,-0.969346,-0.213136,0.122238,57.377039,-34.596853,-55.463511,166.179038,13.796121,0.231997,0.238468,-0.943033,14.191079,13.414666,0.238468,0.231997,0.943033,-14.191079,-13.414666,-0.238468,-0.231997,0.943033,-166.179038,-13.796121,-0.231997,-0.238468,-0.943033
161,162,2026-04-14,16:38:00.04,3,4,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,2,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.26965,-1.222778,-2.565656,2305.310076,221.40566,1:30,5.30365,1.11366,5.87901,-20.22371,15.3819,12.42308,2.48143,-0.23541,80.4468,-5.06409,-0.338526,0.429468,,,,,,,,,,,,-7.18512,8.63469,-0.91357,50,5.1933,5.26593,-129.37087,-3.38291,-11.9936,30.78565,-17.76078,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,9a636170-3841-11f1-95e8-8d3402b3d4c6,87.76548,,,8.82285,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:38:00.04,2026-04-14T16:38:00.0422400-04:00,2026-04-14T20:38:00.0422400Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,5516f7a6-e919-4680-b854-5e037fee0de9,54.61758,-130.46506,15.39283,5.30232,-2.75165,-8.88039,-1.10831,5.69221,-5.9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.081006,20.561871,2158.446765,0.936293,1:45,-0.362373,-0.725424,-0.585188,-67.77465,-13.484507,-36.478232,179.979266,-14.792572,0.00035,-0.25532,-0.966856,14.792573,-0.020046,0.25532,-0.00035,0.966856,-14.792573,0.020046,-0.25532,0.00035,0.966856,-179.979266,14.792572,-0.00035,0.25532,-0.966856
162,163,2026-04-14,16:38:30.31,3,5,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.38591,-0.938186,-4.356849,2217.757983,233.248359,1:45,5.34929,1.10258,5.91213,-20.5847,14.82457,17.85686,2.76054,-1.46085,79.9371,-4.884612,-1.162171,0.428282,,,,,,,,,,,,-10.62906,8.32099,-0.76216,50,5.26242,9.13039,-130.4981,-2.76327,-17.74559,35.60309,-18.28188,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,ac6c89a0-3841-11f1-95e8-8d3402b3d4c6,88.00847,,,10.4488,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:38:30.31,2026-04-14T16:38:30.3119872-04:00,2026-04-14T20:38:30.3119872Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,1bd62252-50bc-4815-9493-2e722d811462,54.57993,-131.74169,17.80155,5.34779,-2.1247,-9.14094,-1.0919,9.75023,-8.8728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.654159,18.650718,2101.293972,0.947486,1:45,-0.352503,-0.73786,-0.57559,-65.03025,-3.3521,-30.023216,178.270751,10.390578,0.029682,0.180357,-0.983153,10.395209,1.700883,0.180357,0.029682,0.983153,-10.395209,-1.700883,-0.180357,-0.029682,0.983153,-178.270751,-10.390578,-0.029682,-0.180357,-0.983153
163,164,2026-04-14,16:38:49.13,3,6,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,5,Top,2,3,2,Cutter,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,80.10174,2.349289,-1.297761,2578.759191,19.405274,6:45,5.14961,1.37507,5.06223,-51.90522,-5.75504,-2.66276,3.04126,-0.07077,71.55262,-7.11391,-1.768361,0.488943,89.09089,43.698646,18.828704,4158.900993,102.98144,91.55292,38.66201,325.35182,261.68603,23.346179,5.599582,0.85472,-3.18662,-1.2495,50,5.33194,2.73743,-115.81565,2.84521,1.12952,27.08267,-36.3851,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,b7afaf90-3841-11f1-95e8-8d3402b3d4c6,77.08967,114.63979,,8.54913,,,,1.18005,3.05781,0.04543,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:38:49.13,2026-04-14T16:38:49.1354624-04:00,2026-04-14T20:38:49.1354624Z,FlyBall,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,ebcc9054-6e2d-47c7-92b1-b3a939cfffa8,55.43411,-117.07949,13.54134,5.15955,4.54314,-18.19255,-1.37602,2.68472,0.56476,194.524166,1.18616,89.29977,-16.15141,3.37471,-0.39709,-0.00473,0.00861,-0.00099,4e-05,3.05507,90.31503,-22.06833,2.28062,-0.40223,0.02484,0.00778,-0.0017,0.0001,0.04617,30.47655,-2.79124,0.48186,-0.04637,-0.00133,0.00048,3e-05,-1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,351.050539,78.747617,503.196152,0.195131,5:45,-0.97658,0.009874,0.214929,54.870558,-29.196358,-64.070545,169.466982,16.01188,0.17571,0.275837,-0.945008,16.271901,10.119991,0.275837,0.17571,0.945008,-16.271901,-10.119991,-0.275837,-0.17571,0.945008,-169.466982,-16.01188,-0.17571,-0.275837,-0.945008
164,165,2026-04-14,16:41:15.40,1,1,"Lavigueur, Luc",828754,Right,RHO_RAM,"Greger, Gavin",808834,Left,BRY_BUL,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,91.42422,-1.118651,-2.108018,2285.587389,209.946455,1:00,6.02121,1.27663,6.36653,-19.6367,13.49658,7.11756,3.35462,-0.0709,82.82514,-4.863817,-0.819845,0.414289,65.99616,64.281807,30.614385,,,,,118.63982,52.07812,25.216717,5.024414,-4.37071,7.71926,-1.12744,50,5.93114,4.5964,-132.71767,-3.16474,-7.71255,31.22794,-18.55261,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,0ecd2b40-3842-11f1-95e8-8d3402b3d4c6,90.98098,102.47005,,8.59907,,,,1.09677,3.44893,0.04864,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:41:15.40,2026-04-14T16:41:15.4017792-04:00,2026-04-14T20:41:15.4017792Z,Popup,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,907a54d9-f98f-47af-a3b7-7c4c25b2b341,54.13098,-133.68614,15.61397,6.02036,-2.58937,-9.27631,-1.27369,4.83559,-3.85627,172.498825,1.10231,36.03299,-8.55415,1.74959,0.25756,-0.28397,0.08165,-0.01083,0.00056,3.44232,87.32407,-22.83578,2.51521,-0.6827,0.15201,-0.018,0.0002,9e-05,0.05157,21.32857,-7.12522,1.78103,0.00971,-0.16369,0.05346,-0.00754,0.0004,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,221.193295,37.399224,1815.722835,0.794423,1:15,-0.61862,-0.534966,-0.575431,-21.068419,22.344637,17.911624,151.475778,0.206043,0.477527,0.003596,-0.87861,0.234509,28.52402,0.003596,0.477527,0.87861,-0.234509,-28.52402,-0.003596,-0.477527,0.87861,-151.475778,-0.206043,-0.477527,-0.003596,-0.87861
165,166,2026-04-14,16:42:03.73,2,1,"Lavigueur, Luc",828754,Right,RHO_RAM,"Irizarry, Carlos",824563,Right,BRY_BUL,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.38749,-3.238215,-3.09823,2177.597235,198.789801,12:45,5.96379,1.20006,6.45448,-19.93552,12.75827,3.93047,1.32015,-1.32139,83.36777,-7.029211,-2.386359,0.411532,,,,,,,,,,,,-3.08087,8.09343,-0.9824,50,5.72531,7.07972,-133.75387,-8.1574,-5.48253,33.6061,-17.77149,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,2bbd76b0-3842-11f1-95e8-8d3402b3d4c6,91.59045,,,9.01972,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:42:03.73,2026-04-14T16:42:03.7390336-04:00,2026-04-14T20:42:03.7390336Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,f6e1bf15-810f-4446-b316-d777fb2d94f3,54.04203,-134.76561,16.80305,5.96284,-7.62237,-8.88575,-1.19802,7.24478,-2.74126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,220.428067,35.000184,1783.779214,0.81915,1:15,-0.575565,-0.562765,-0.593313,2.684492,24.444044,39.370406,150.811426,6.321703,0.48472,0.110111,-0.867711,7.232068,28.994136,0.110111,0.48472,0.867711,-7.232068,-28.994136,-0.110111,-0.48472,0.867711,-150.811426,-6.321703,-0.48472,-0.110111,-0.867711
166,167,2026-04-14,16:42:24.94,2,2,"Lavigueur, Luc",828754,Right,RHO_RAM,"Irizarry, Carlos",824563,Right,BRY_BUL,Undefined,5,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,91.31215,-1.725588,-1.648242,2268.463353,209.82822,1:00,5.97331,1.31117,6.28468,-23.91493,9.51532,4.77756,2.38892,0.18983,82.63521,-6.233863,-0.784059,0.416141,85.27443,2.584555,-6.055858,716.976408,,,,69.37557,69.06716,-5.137763,0.576661,-3.01469,5.83949,-1.19194,50,5.83458,3.61644,-132.49575,-4.74636,-5.28356,32.02882,-21.93971,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,38463c00-3842-11f1-95e8-8d3402b3d4c6,90.57602,2.84228,,8.67694,,,,1.49136,2.38822,-0.18846,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:42:24.94,2026-04-14T16:42:24.9465856-04:00,2026-04-14T20:42:24.9465856Z,GroundBall,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,05407973-3f66-4c5f-9ae8-650aa8271d4e,54.21243,-133.51016,16.01441,5.9739,-4.05149,-10.96986,-1.30913,3.78378,-2.64178,285.3728,1.50366,123.95768,-11.72792,,,,,,,2.39905,5.38863,-16.59035,,,,,,,-0.19584,-13.00878,4.48609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,219.609806,43.383412,1648.659195,0.726774,1:15,-0.688439,-0.483832,-0.540331,-0.631748,28.98652,29.439713,151.82613,4.214938,0.470872,0.073498,-0.879135,4.77898,28.090902,0.073498,0.470872,0.879135,-4.77898,-28.090902,-0.073498,-0.470872,0.879135,-151.82613,-4.214938,-0.470872,-0.073498,-0.879135
167,168,2026-04-14,16:43:04.23,3,1,"Lavigueur, Luc",828754,Right,RHO_RAM,"Fiatarone, Michael",10124202,Left,BRY_BUL,Undefined,5,Bottom,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.76655,1.114254,2.184471,2519.313202,87.124339,9:00,5.77945,1.82024,5.67285,-47.04522,0.80965,-21.63745,2.89872,2.05469,69.52323,-7.593632,-1.685685,0.497891,,,,,,,,,,,,11.61186,0.64563,-1.99139,50,5.84485,-3.42794,-112.57058,0.66336,14.48358,25.75709,-31.36877,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,4fd174c0-3842-11f1-95e8-8d3402b3d4c6,75.70415,,,8.24332,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,20:43:04.23,2026-04-14T16:43:04.2302976-04:00,2026-04-14T20:43:04.2302976Z,,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,a3d0bdb1-1fcf-482e-bea4-b1aa29f721da,54.82221,-113.66859,12.87854,5.78806,2.00059,-15.68438,-1.8321,-4.04537,7.24179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,42.287443,46.360899,1738.612259,0.690114,7:30,-0.733475,0.478329,0.482924,94.604378,20.348389,-31.088559,92.488903,-8.357875,0.988446,-0.145356,-0.042965,73.533206,-81.281932,0.145356,-0.988446,0.042965,-73.533206,81.281932,-0.145356,0.988446,0.042965,-92.488903,8.357875,-0.988446,0.145356,-0.042965
